county_fips	tweets	county	state	pop	tdays	disease	tpm	score	scorenew
40027	13	Cleveland County	OK	261281	5	Influenza	49.754000000	2.804993166107095	3.598368454087379
40031	10	Comanche County	OK	125815	7	Influenza	79.481000000	4.38802113172155	4.38802113172155
40037	4	Creek County	OK	70467	3	Influenza	56.764000000	1.7384424618275653	3.2318879417434587
40039	2	Custer County	OK	27750	2	Influenza	72.072000000	1.2261272161264696	3.0723228757157033
40041	1	Delaware County	OK	41633	1	Influenza	24.019000000	0.45994793374492043	1.4886897709071678
40047	1	Garfield County	OK	60670	1	Influenza	16.482000000	0.40873882573689946	1.2103240211527069
40049	3	Garvin County	OK	27452	2	Influenza	109.281000000	1.3437233296976665	3.4726849166647162
40061	1	Haskell County	OK	12810	1	Influenza	78.064000000	0.6243225215819832	2.4974937652934717
40065	1	Jackson County	OK	26447	1	Influenza	37.811000000	0.5226719588005535	1.8565434959409517
40067	1	Jefferson County	OK	6506	1	Influenza	153.704000000	0.7202162305344559	3.1336540144798066
40071	2	Kay County	OK	46159	2	Influenza	43.328000000	1.0833190090185854	2.593718346122058
40073	1	Kingfisher County	OK	15213	1	Influenza	65.733000000	0.6000999404565058	2.340885052713625
40079	2	Le Flore County	OK	50628	2	Influenza	39.503000000	1.0575360129837768	2.5085069122064203
40081	2	Lincoln County	OK	34155	2	Influenza	58.556000000	1.167690584683801	2.8752742346932023
40083	1	Logan County	OK	42499	1	Influenza	23.529000000	0.4571222987187066	1.4727669024874872
40101	2	Muskogee County	OK	71003	2	Influenza	28.167000000	0.9637251237718806	2.2025121606974514
40109	30	Oklahoma County	OK	732371	6	Influenza	40.962000000	3.202940954429579	3.5865777475894327
40113	1	Osage County	OK	47425	1	Influenza	21.085000000	0.44212837786407	1.3893254769290828
40119	17	Payne County	OK	77988	7	Influenza	217.982000000	5.388989534657749	5.38898953465775
40121	1	Pittsburg County	OK	45625	1	Influenza	21.917000000	0.4474112847467618	1.4185195084146276
40125	2	Pottawatomie County	OK	70280	2	Influenza	28.457000000	0.9665518779586465	2.2116282806627243
40133	1	Seminole County	OK	25292	1	Influenza	39.538000000	0.5288914008308246	1.8943590341094423
40135	3	Sequoyah County	OK	42341	3	Influenza	70.853000000	1.8319810137029227	3.4457108400523304
40137	1	Stephens County	OK	45197	1	Influenza	22.125000000	0.44870204048549844	1.4256867628305514
40141	1	Tillman County	OK	8061	1	Influenza	124.054000000	0.6898208062881667	2.929699302949553
40143	44	Tulsa County	OK	610599	7	Influenza	72.060000000	4.291281021367136	4.291281021367136
40145	1	Wagoner County	OK	74098	1	Influenza	13.495000000	0.38197196605337413	1.0742708049009877
40147	4	Washington County	OK	51476	3	Influenza	77.706000000	1.8710225963139222	3.535220320124892
40151	2	Woods County	OK	8775	2	Influenza	227.920000000	1.5523921707259718	4.191471272952824
41005	4	Clackamas County	OR	380207	4	Influenza	10.520000000	1.39661980301014	1.9475414707873975
41011	1	Coos County	OR	62791	1	Influenza	15.925000000	0.40411311697119123	1.1863178690872151
41017	1	Deschutes County	OR	160338	1	Influenza	6.236000000	0.2827240810761498	0.6370302410040524
41029	1	Jackson County	OR	204822	1	Influenza	4.882000000	0.253128120018829	0.5291145008782364
41039	9	Lane County	OR	353416	5	Influenza	25.465000000	2.339873646649965	2.9543520875595717
41043	3	Linn County	OR	118122	2	Influenza	25.397000000	0.9352143906661523	2.1109748150064056
41047	3	Marion County	OR	318872	2	Influenza	9.408000000	0.6693070689172013	1.3050843056943475
41051	39	Multnomah County	OR	748031	7	Influenza	52.136000000	3.972854664634391	3.972854664634391
41067	5	Washington County	OR	540410	4	Influenza	9.252000000	1.3299844620010428	1.8384612865178436
42001	2	Adams County	PA	101434	2	Influenza	19.717000000	0.8659870340753576	1.8921218004610638
42003	96	Allegheny County	PA	1227066	7	Influenza	78.235000000	4.372418120394771	4.372418120394771
42007	1	Beaver County	PA	170414	1	Influenza	5.868000000	0.27526756329074703	0.6088334603214666
42009	4	Bedford County	PA	49739	3	Influenza	80.419000000	1.8855465690020625	3.5685543508541016
42011	9	Berks County	PA	412778	5	Influenza	21.803000000	2.2334943616085807	2.8078093440360172
42013	2	Blair County	PA	127099	2	Influenza	15.735000000	0.8050006670466542	1.7039685677088905
42017	26	Bucks County	PA	626854	7	Influenza	41.476000000	3.7489392105415993	3.7489392105415993
42019	3	Butler County	PA	184848	2	Influenza	16.229000000	0.813312574442934	1.7293266660174644
42021	3	Cambria County	PA	143728	2	Influenza	20.872000000	0.8814877942804554	1.94067196389088
42025	3	Carbon County	PA	65154	3	Influenza	46.044000000	1.6504642859951957	3.031733524080299
42027	8	Centre County	PA	154722	6	Influenza	51.705000000	3.3983231380347023	3.8137169137867986
42029	18	Chester County	PA	503897	7	Influenza	35.721000000	3.6033487984969432	3.6033487984969437
42031	4	Clarion County	PA	40013	3	Influenza	99.967000000	1.9777687417625327	3.780615070955424
42033	11	Clearfield County	PA	81445	6	Influenza	135.060000000	4.211225112785927	4.760169485227855
42035	1	Clinton County	PA	39208	1	Influenza	25.504000000	0.4681850949996564	1.5354530096301122
42041	8	Cumberland County	PA	237892	3	Influenza	33.628000000	1.5191411157229402	2.735146426763911
42043	14	Dauphin County	PA	268977	6	Influenza	52.049000000	3.4038994412065287	3.8202021593833244
42045	13	Delaware County	PA	559494	5	Influenza	23.235000000	2.2769984780695283	2.8676959593747133
42047	1	Elk County	PA	31751	1	Influenza	31.495000000	0.4972980330494732	1.7046182136746997
42049	7	Erie County	PA	280985	4	Influenza	24.912000000	1.8598321039251589	2.7236235427560627
42051	3	Fayette County	PA	136097	2	Influenza	22.043000000	0.8963891530527583	1.987600338014256
42055	3	Franklin County	PA	150811	2	Influenza	19.892000000	0.8683903744497293	1.899631115072
42059	1	Greene County	PA	38623	1	Influenza	25.891000000	0.47025595116217495	1.547288915061679
42061	3	Huntingdon County	PA	45875	1	Influenza	65.395000000	0.5993745360631844	2.3362270871780715
42063	1	Indiana County	PA	89298	1	Influenza	11.198000000	0.3573245719820378	0.9554015488791857
42069	9	Lackawanna County	PA	214166	6	Influenza	42.023000000	3.224344162641587	3.61145058927965
42071	19	Lancaster County	PA	523594	7	Influenza	36.287000000	3.6186447404314843	3.6186447404314843
42075	2	Lebanon County	PA	134311	2	Influenza	14.890000000	0.790197137299607	1.6590440701208617
42077	4	Lehigh County	PA	352947	3	Influenza	11.333000000	1.0766908271073647	1.7676375271076452
42079	4	Luzerne County	PA	320651	3	Influenza	12.474000000	1.1146122439450579	1.8478246931610038
42083	1	McKean County	PA	43222	1	Influenza	23.136000000	0.45481492883667995	1.4598103213344267
42085	3	Mercer County	PA	116205	3	Influenza	25.816000000	1.4095708818427168	2.4902258112656
42087	1	Mifflin County	PA	46858	1	Influenza	21.341000000	0.44377479362808836	1.3983993703997937
42089	6	Monroe County	PA	169882	4	Influenza	35.318000000	2.0527505635072028	3.0531382757890224
42091	28	Montgomery County	PA	804210	7	Influenza	34.816000000	3.5783947209386646	3.5783947209386646
42093	2	Montour County	PA	18296	2	Influenza	109.313000000	1.343806222770071	3.472968612154974
42095	4	Northampton County	PA	298476	3	Influenza	13.401000000	1.143127563692248	1.9085473008384222
42097	1	Northumberland County	PA	94558	1	Influenza	10.575000000	0.34983537142461396	0.9205672886414152
42101	105	Philadelphia County	PA	1536471	7	Influenza	68.338000000	4.2389930964604545	4.2389930964604545
42107	9	Schuylkill County	PA	147513	3	Influenza	61.011000000	1.7688479094269904	3.3012875922343428
42109	1	Snyder County	PA	39819	1	Influenza	25.113000000	0.4660618963738613	1.5233507835202753
42111	1	Somerset County	PA	77405	1	Influenza	12.919000000	0.3761792590350376	1.0457639010378235
42117	1	Tioga County	PA	42419	1	Influenza	23.574000000	0.4573841390636257	1.474239825523529
42119	2	Union County	PA	44847	2	Influenza	44.596000000	1.0913771409641522	2.6204360450751962
42121	1	Venango County	PA	54683	1	Influenza	18.287000000	0.42277589911823704	1.2843802806281415
42125	8	Washington County	PA	208282	5	Influenza	38.409000000	2.624281583296064	3.347620780758763
42129	7	Westmoreland County	PA	364471	5	Influenza	19.205000000	2.1470929275217405	2.689061528169568
42133	10	York County	PA	436770	5	Influenza	22.895000000	2.2669065943072297	2.8537983312366535
44003	3	Kent County	RI	165535	3	Influenza	18.123000000	1.2646679138917876	2.1709946726064486
44005	2	Newport County	RI	82695	2	Influenza	24.185000000	0.9217853083421754	2.0681277817795625
44007	41	Providence County	RI	626709	7	Influenza	65.421000000	4.196013271541378	4.196013271541378
44009	3	Washington County	RI	126563	2	Influenza	23.703000000	0.9162641982138418	2.0505642928422816
45003	1	Aiken County	SC	160682	1	Influenza	6.223000000	0.2824671970098157	0.6360475885193725
45007	2	Anderson County	SC	188488	1	Influenza	10.610000000	0.3502666851014	0.9225567734528014
45013	2	Beaufort County	SC	164684	2	Influenza	12.144000000	0.7359901087814192	1.4973244883978998
45015	1	Berkeley County	SC	183525	1	Influenza	5.448000000	0.26625285788633246	0.5756498183807225
45019	23	Charleston County	SC	357704	6	Influenza	64.298000000	3.5819669210931258	4.027359877060173
45021	2	Cherokee County	SC	55540	2	Influenza	36.010000000	1.0317680418280184	2.423790835927931
45023	3	Chester County	SC	32916	2	Influenza	91.141000000	1.292377146428167	3.29732781747566
45027	1	Clarendon County	SC	34726	1	Influenza	28.796000000	0.4849105937591471	1.6319260062652985
45029	1	Colleton County	SC	38611	1	Influenza	25.899000000	0.47029844445651525	1.5475321131172932
45031	2	Darlington County	SC	68299	2	Influenza	29.283000000	0.9744532854168116	2.2371471198517234
45039	3	Fairfield County	SC	23571	2	Influenza	127.275000000	1.3869075419508654	3.620715320761307
45041	7	Florence County	SC	137862	6	Influenza	50.775000000	3.3830634919556983	3.7959706141995464
45045	17	Greenville County	SC	461299	7	Influenza	36.852000000	3.6336838186459866	3.633683818645986
45047	2	Greenwood County	SC	69835	2	Influenza	28.638000000	0.9683020919337105	2.217276162124193
45051	5	Horry County	SC	276340	4	Influenza	18.093000000	1.68532672898933	2.428235512167692
45053	1	Jasper County	SC	25195	1	Influenza	39.690000000	0.5294260517162284	1.8976198599275322
45055	4	Kershaw County	SC	62273	3	Influenza	64.233000000	1.790556632510928	3.350901083842652
45057	1	Lancaster County	SC	77908	1	Influenza	12.835000000	0.3753145161769842	1.04153790491098
45059	1	Laurens County	SC	66528	1	Influenza	15.031000000	0.39636062110107667	1.1465404033751148
45063	3	Lexington County	SC	267129	3	Influenza	11.230000000	1.0730965498710348	1.7600722129582853
45067	1	Marion County	SC	32846	1	Influenza	30.445000000	0.49260571257078095	1.676963040646017
45069	2	Marlboro County	SC	28509	1	Influenza	70.153000000	0.6092617840126124	2.399880314286243
45073	1	Oconee County	SC	74418	1	Influenza	13.437000000	0.3813991936639539	1.0714368344710856
45075	3	Orangeburg County	SC	91910	3	Influenza	32.640000000	1.5067353579020346	2.7072880059433597
45077	5	Pickens County	SC	119574	2	Influenza	41.815000000	1.0733967167080443	2.560875135011377
45079	20	Richland County	SC	389116	7	Influenza	51.398000000	3.958868422659651	3.958868422659651
45081	1	Saluda County	SC	19882	1	Influenza	50.296000000	0.5625161109181632	2.1023206642007635
45083	7	Spartanburg County	SC	286868	5	Influenza	24.401000000	2.3105632452344644	2.913941014245144
45085	1	Sumter County	SC	107460	1	Influenza	9.305000000	0.3332327449060603	0.8455616601859691
45091	1	York County	SC	230528	1	Influenza	4.337000000	0.23923767105025823	0.48216156398014837
46005	1	Beadle County	SD	17550	1	Influenza	56.980000000	0.58001401764193	2.2126603854660587
46011	1	Brookings County	SD	32226	1	Influenza	31.030000000	0.49523899480300954	1.692465172884855
46013	1	Brown County	SD	36822	1	Influenza	27.157000000	0.4768279987891105	1.5850573939944255
46029	2	Codington County	SD	27442	2	Influenza	72.880000000	1.2292691872374397	3.082957913302002
46099	8	Minnehaha County	SD	171752	4	Influenza	46.578000000	2.207068839727471	3.3183953149010175
46103	1	Pennington County	SD	102815	1	Influenza	9.726000000	0.338952957222962	0.8710542459040206
47001	1	Anderson County	TN	75233	1	Influenza	13.292000000	0.3799571343087376	1.0643165706491302
47009	1	Blount County	TN	123901	1	Influenza	8.070000000	0.31499603773243506	0.7667958635830908
47011	3	Bradley County	TN	100055	3	Influenza	29.983000000	1.47147371441536	2.628274917985
47013	1	Campbell County	TN	40512	1	Influenza	24.684000000	0.46369546141882884	1.50990167254672
47031	2	Coffee County	TN	53016	2	Influenza	37.724000000	1.0447027322450928	2.466257642530555
47037	72	Davidson County	TN	635475	7	Influenza	113.301000000	4.738835319668881	4.738835319668881
47039	1	Decatur County	TN	11687	1	Influenza	85.565000000	0.6372707966901485	2.5820009513858264
47045	2	Dyer County	TN	38192	2	Influenza	52.366000000	1.1363353825897575	2.7701929976390796
47053	4	Gibson County	TN	49935	2	Influenza	80.104000000	1.2559235090657126	3.1733283973406143
47055	9	Giles County	TN	29387	3	Influenza	306.257000000	2.454721941830068	4.8847167547911425
47059	3	Greene County	TN	69339	2	Influenza	43.265000000	1.082912656303718	2.5923720913911463
47065	10	Hamilton County	TN	340855	5	Influenza	29.337000000	2.4374057783316623	3.088994904013681
47073	1	Hawkins County	TN	56671	1	Influenza	17.645000000	0.41793971623296916	1.2586638911020278
47077	1	Henderson County	TN	27912	1	Influenza	35.826000000	0.5151720167778612	1.8112352457287118
47085	2	Humphreys County	TN	18470	2	Influenza	108.283000000	1.341125956531852	3.4637965234186754
47089	3	Jefferson County	TN	51666	3	Influenza	58.065000000	1.7479879424573501	3.253663650353865
47093	30	Knox County	TN	436929	7	Influenza	68.661000000	4.243640620275529	4.243640620275529
47099	2	Lawrence County	TN	42115	2	Influenza	47.489000000	1.1089534194559376	2.6788469546908185
47105	1	Loudon County	TN	49237	1	Influenza	20.309000000	0.4370185026691118	1.361306169135948
47107	1	McMinn County	TN	52508	1	Influenza	19.044000000	0.42827569387106834	1.3138772663193024
47113	2	Madison County	TN	98255	2	Influenza	20.355000000	0.8746531155124085	1.9192308704727024
47115	1	Marion County	TN	28223	1	Influenza	35.432000000	0.5136353584744834	1.801992645508084
47117	1	Marshall County	TN	30881	1	Influenza	32.382000000	0.5011452617937465	1.727398710067665
47119	2	Maury County	TN	81509	2	Influenza	24.537000000	0.9257509659719007	2.080762097932916
47125	3	Montgomery County	TN	176619	2	Influenza	16.985000000	0.8255823077564536	1.7669299425034664
47131	1	Obion County	TN	31790	1	Influenza	31.456000000	0.49712647512916375	1.7036045815363463
47143	3	Rhea County	TN	32079	2	Influenza	93.519000000	1.2996573921403611	3.322143867115419
47147	2	Robertson County	TN	67106	2	Influenza	29.803000000	0.9793177393810304	2.252884514523252
47149	14	Rutherford County	TN	268921	6	Influenza	52.059000000	3.4040610016656236	3.820390056316147
47151	1	Scott County	TN	22160	1	Influenza	45.126000000	0.54733954033464	2.007753715531907
47155	2	Sevier County	TN	91466	1	Influenza	21.866000000	0.4470930130171112	1.4167542828900583
47157	81	Shelby County	TN	935088	6	Influenza	86.622000000	3.8340275211120827	4.320781731236857
47163	9	Sullivan County	TN	157419	5	Influenza	57.172000000	2.9024315280824737	3.733784530071798
47165	5	Sumner County	TN	163686	3	Influenza	30.546000000	1.4791914848851209	2.645546433845017
47167	1	Tipton County	TN	61293	1	Influenza	16.315000000	0.4073675968363408	1.2031867812049708
47177	5	Warren County	TN	39927	4	Influenza	125.228000000	2.764622740311507	4.284398055170949
47179	7	Washington County	TN	124353	5	Influenza	56.291000000	2.891531102372419	3.718628945524047
47183	2	Weakley County	TN	34980	2	Influenza	57.175000000	1.1609873454823874	2.852768783117297
47187	3	Williamson County	TN	188560	2	Influenza	15.910000000	0.8079729036887111	1.7130254286855509
47189	2	Wilson County	TN	116617	1	Influenza	17.150000000	0.4140957943872657	1.2383742310432684
48005	4	Angelina County	TX	87669	3	Influenza	45.626000000	1.646639282337926	3.023055569202881
48007	1	Aransas County	TX	23374	1	Influenza	42.782000000	0.539888967715934	1.96174332385489
48015	1	Austin County	TX	28665	1	Influenza	34.885000000	0.5114741972688621	1.7890176185504596
48021	3	Bastrop County	TX	75115	2	Influenza	39.938000000	1.0605882077318118	2.518571665554761
48023	1	Baylor County	TX	3741	1	Influenza	267.308000000	0.7988765106222381	3.668341413610598
48025	1	Bee County	TX	32095	1	Influenza	31.157000000	0.49580430805392744	1.6957990780821437
48027	7	Bell County	TX	315196	4	Influenza	22.208000000	1.7968554553252016	2.6166865093737166
48029	89	Bexar County	TX	1756153	7	Influenza	50.678000000	3.9450321590350916	3.9450321590350916
48037	7	Bowie County	TX	92793	5	Influenza	75.436000000	3.097466992413661	4.005201043703453
48039	4	Brazoria County	TX	319973	3	Influenza	12.501000000	1.1154701814750467	1.84964645357488
48041	18	Brazos County	TX	197632	7	Influenza	91.078000000	4.522636043934472	4.522636043934472
48049	1	Brown County	TX	38186	1	Influenza	26.187000000	0.4718198454107418	1.5562480839199813
48061	14	Cameron County	TX	414123	6	Influenza	33.806000000	3.0426769591816987	3.4004161241790354
48071	1	Chambers County	TX	35552	1	Influenza	28.127000000	0.48166651129373106	1.613059916479384
48073	3	Cherokee County	TX	51140	3	Influenza	58.662000000	1.7522979864957438	3.263499498127384
48077	2	Clay County	TX	10721	2	Influenza	186.549000000	1.495440041314912	3.994518965152829
48085	47	Collin County	TX	812226	7	Influenza	57.865000000	4.07524668653016	4.07524668653016
48091	1	Comal County	TX	111963	1	Influenza	8.931000000	0.32795159684588876	0.8223567475354444
48097	1	Cooke County	TX	38396	1	Influenza	26.044000000	0.4710664527469188	1.5519298576449456
48099	2	Coryell County	TX	76508	2	Influenza	26.141000000	0.9431558570604898	2.136395569555031
48105	1	Crockett County	TX	3722	1	Influenza	268.672000000	0.7996009150997	3.673301604150602
48113	232	Dallas County	TX	2416014	7	Influenza	96.025000000	4.5749686772549705	4.5749686772549705
48121	49	Denton County	TX	686406	7	Influenza	71.386000000	4.282012910527504	4.282012910527504
48123	1	DeWitt County	TX	20255	1	Influenza	49.370000000	0.5599136799653656	2.08602695303817
48127	1	Dimmit County	TX	10118	1	Influenza	98.833000000	0.6576426842833795	2.715952230998064
48131	1	Duval County	TX	11669	1	Influenza	85.697000000	0.6374884687302437	2.5834259605332734
48139	7	Ellis County	TX	152753	3	Influenza	45.825000000	1.6484645349986367	3.0271963331485283
48141	13	El Paso County	TX	820790	4	Influenza	15.838000000	1.6135075639516985	2.307601063383141
48143	3	Erath County	TX	38266	2	Influenza	78.398000000	1.249849479719705	3.152711602041062
48145	1	Falls County	TX	17944	1	Influenza	55.728000000	0.5768954165716708	2.1928977698733076
48149	1	Fayette County	TX	24732	1	Influenza	40.433000000	0.5320110949662716	1.9134080399408044
48157	7	Fort Bend County	TX	606953	5	Influenza	11.533000000	1.8059751183067037	2.2233099478118943
48161	1	Freestone County	TX	19684	1	Influenza	50.802000000	0.5639183940798141	2.111113228100505
48167	5	Galveston County	TX	295747	3	Influenza	16.906000000	1.2364867938051276	2.10965893421538
48171	1	Gillespie County	TX	25114	1	Influenza	39.818000000	0.5298747372272826	1.900357595307366
48181	4	Grayson County	TX	121419	2	Influenza	32.943000000	1.007052184908151	2.3429864276207613
48183	4	Gregg County	TX	123081	3	Influenza	32.498000000	1.504922458095548	2.703219504433233
48187	6	Guadalupe County	TX	135757	5	Influenza	44.196000000	2.722148990962143	3.4833477567533193
48201	156	Harris County	TX	4180894	7	Influenza	37.312000000	3.645763163040308	3.645763163040308
48203	2	Harrison County	TX	66296	2	Influenza	30.167000000	0.9826742407875726	2.2637551606188664
48209	13	Hays County	TX	164050	6	Influenza	79.244000000	3.7586331367370067	4.232996157541194
48213	3	Henderson County	TX	78826	3	Influenza	38.058000000	1.5707347375116818	2.851317380114738
48215	21	Hidalgo County	TX	797810	6	Influenza	26.322000000	2.8351647758273963	3.15962311868786
48217	1	Hill County	TX	35392	1	Influenza	28.254000000	0.48228804520927093	1.6166688489424483
48221	2	Hood County	TX	51670	1	Influenza	38.707000000	0.5259324992240443	1.8763413099816009
48223	1	Hopkins County	TX	35371	1	Influenza	28.271000000	0.48237103782770324	1.6171509474984005
48231	6	Hunt County	TX	86531	2	Influenza	69.339000000	1.2152361172236716	3.0354885575493165
48245	8	Jefferson County	TX	252802	5	Influenza	31.645000000	2.489779789027569	3.161398032301203
48249	1	Jim Wells County	TX	41339	1	Influenza	24.190000000	0.460921012909217	1.4941873815643985
48251	7	Johnson County	TX	152734	4	Influenza	45.831000000	2.198025929600271	3.302817733952662
48253	2	Jones County	TX	20146	2	Influenza	99.275000000	1.3165475461874618	3.379779164288574
48257	4	Kaufman County	TX	105358	3	Influenza	37.965000000	1.5697130602695104	2.849012251217261
48273	4	Kleberg County	TX	32196	3	Influenza	124.239000000	2.0700959621815254	3.993516089368769
48277	5	Lamar County	TX	50074	3	Influenza	99.852000000	1.9772803267013148	3.779490297625355
48293	1	Limestone County	TX	23634	1	Influenza	42.311000000	0.5383438063308267	1.9522370308371848
48303	17	Lubbock County	TX	283910	5	Influenza	59.878000000	2.9349084725018844	3.778948651202804
48309	11	McLennan County	TX	238564	3	Influenza	46.109000000	1.6510560281018256	3.033076226694412
48321	1	Matagorda County	TX	36809	1	Influenza	27.167000000	0.47687872570636003	1.5853501169050104
48329	10	Midland County	TX	140308	4	Influenza	71.271000000	2.4459559669710274	3.73113128307641
48339	12	Montgomery County	TX	471734	7	Influenza	25.438000000	3.2748023691572077	3.2748023691572077
48343	1	Morris County	TX	12848	1	Influenza	77.833000000	0.6239045272750184	2.4947744689863502
48347	3	Nacogdoches County	TX	65466	3	Influenza	45.825000000	1.6484645349986367	3.0271963331485283
48349	1	Navarro County	TX	48054	1	Influenza	20.809000000	0.4403318183764413	1.37944956025566
48355	15	Nueces County	TX	343281	4	Influenza	43.695000000	2.171349507737038	3.256887015635311
48361	3	Orange County	TX	82487	3	Influenza	36.369000000	1.5517892073028512	2.8086020306819823
48363	2	Palo Pinto County	TX	28115	2	Influenza	71.136000000	1.2224437789136016	3.0598599960396347
48365	1	Panola County	TX	24058	1	Influenza	41.566000000	0.5358651160772303	1.937013548547558
48367	4	Parker County	TX	118376	3	Influenza	33.790000000	1.5211414239273644	2.7396411488795906
48373	1	Polk County	TX	45725	1	Influenza	21.869000000	0.4471117545248923	1.4168582059870602
48375	3	Potter County	TX	122285	3	Influenza	24.532000000	1.3885425288830617	2.4435388714342063
48397	2	Rockwall County	TX	81290	2	Influenza	24.603000000	0.9264884377484567	2.083113363711558
48401	2	Rusk County	TX	53759	2	Influenza	37.203000000	1.0408325847315163	2.4535388313104374
48409	8	San Patricio County	TX	64726	5	Influenza	123.597000000	3.4464889492978195	4.491817500393084
48423	10	Smith County	TX	213381	5	Influenza	46.864000000	2.763116897205522	3.5402137045172477
48425	2	Somervell County	TX	8451	2	Influenza	236.658000000	1.5630950472694713	4.228534071573629
48439	122	Tarrant County	TX	1849815	7	Influenza	65.952000000	4.203975944730573	4.203975944730573
48441	7	Taylor County	TX	132755	4	Influenza	52.728000000	2.2765338747972175	3.4381811625124494
48449	1	Titus County	TX	32596	1	Influenza	30.678000000	0.4936603476628898	1.6831662206878693
48453	129	Travis County	TX	1063130	7	Influenza	121.339000000	4.8067958798395365	4.806795879839537
48469	1	Victoria County	TX	87545	1	Influenza	11.422000000	0.3599241563053016	0.9676354535107305
48471	3	Walker County	TX	68087	3	Influenza	44.061000000	1.6320073403099535	2.989879464950184
48473	2	Waller County	TX	44013	2	Influenza	45.441000000	1.0966236256454067	2.637852522493893
48479	2	Webb County	TX	256496	2	Influenza	7.797000000	0.6212602155058679	1.1717742352494238
48481	1	Wharton County	TX	41314	1	Influenza	24.204000000	0.46100038743997274	1.4946361426707533
48485	5	Wichita County	TX	130698	4	Influenza	38.256000000	2.0972024564500584	3.1294136549296385
48491	16	Williamson County	TX	442782	6	Influenza	36.135000000	3.098194218103937	3.4648873285767245
48493	3	Wilson County	TX	43789	1	Influenza	68.510000000	0.6059243753017707	2.378354948760021
48497	1	Wise County	TX	59833	1	Influenza	16.713000000	0.4106141190386371	1.2201132719086591
48499	1	Wood County	TX	42164	1	Influenza	23.716000000	0.45820725817124763	1.4788735424129837
48503	2	Young County	TX	18484	2	Influenza	108.201000000	1.3409114916508664	3.4630626900911903
49003	1	Box Elder County	UT	50290	1	Influenza	19.884000000	0.434140473649758	1.3456211650524061
49005	3	Cache County	UT	114699	2	Influenza	26.155000000	0.9433031975676596	2.136867776795322
49011	2	Davis County	UT	311811	2	Influenza	6.414000000	0.5723914584938686	1.0411849311030141
49019	1	Grand County	UT	9325	1	Influenza	107.238000000	0.6691903580334744	2.7923738423799107
49035	23	Salt Lake County	UT	1048985	6	Influenza	21.925000000	2.684766872693596	2.985321122253674
49041	1	Sevier County	UT	20971	1	Influenza	47.684000000	0.5550500620017587	2.0556610130144324
49043	1	Summit County	UT	37594	1	Influenza	26.599000000	0.4739685057403794	1.568586155566189
49049	6	Utah County	UT	530499	4	Influenza	11.310000000	1.4345211086836354	2.0099383359128624
49051	1	Wasatch County	UT	24417	1	Influenza	40.955000000	0.5337996593317189	1.9243529221246012
49053	4	Washington County	UT	141666	2	Influenza	28.235000000	0.9643904633221811	2.204657204263065
49057	5	Weber County	UT	234420	3	Influenza	21.329000000	1.3310941208768072	2.3165866126298593
50003	1	Bennington County	VT	36970	1	Influenza	27.048000000	0.4762739040255541	1.581861144663866
50007	4	Chittenden County	VT	157491	2	Influenza	25.398000000	0.9352252142019323	2.1110094200760514
50027	2	Windsor County	VT	56666	2	Influenza	35.294000000	1.026186410957952	2.405502627000732
51001	2	Accomack County	VA	33336	2	Influenza	59.995000000	1.1745119696002002	2.8981981941456287
51015	3	Augusta County	VA	73549	2	Influenza	40.789000000	1.066466613429674	2.5379733707246928
51019	4	Bedford County	VA	69246	2	Influenza	57.765000000	1.1638704113099478	2.8624457489060418
51031	2	Campbell County	VA	55032	2	Influenza	36.342000000	1.034319628155184	2.4321586637642243
51036	2	Charles City County	VA	7241	2	Influenza	276.204000000	1.6070724849217333	4.380968932647113
51041	2	Chesterfield County	VA	320277	2	Influenza	6.244000000	0.5657638685774763	1.0238887424721732
51051	1	Dickenson County	VA	15741	1	Influenza	63.528000000	0.5952998911615731	2.310099645035081
51057	1	Essex County	VA	11205	1	Influenza	89.245000000	0.6432183134308874	2.6209868747112854
51059	21	Fairfax County	VA	1100692	6	Influenza	19.078000000	2.5711068756594293	2.8537407045505425
51061	2	Fauquier County	VA	66071	1	Influenza	30.270000000	0.49180845306710713	1.6722785644358538
51065	1	Fluvanna County	VA	26061	1	Influenza	38.371000000	0.5247185006691243	1.8689629853739131
51069	1	Frederick County	VA	79666	1	Influenza	12.552000000	0.37236201970138555	1.0271674339338714
51073	3	Gloucester County	VA	36901	2	Influenza	81.298000000	1.260099087443191	3.187508989118701
51083	2	Halifax County	VA	36056	2	Influenza	55.469000000	1.152483375717186	2.82424891359812
51085	2	Hanover County	VA	100342	1	Influenza	19.931000000	0.4344616162321727	1.3473678903873478
51087	10	Henrico County	VA	310445	5	Influenza	32.211000000	2.5020579616768153	3.178381157722876
51089	1	Henry County	VA	53741	1	Influenza	18.607000000	0.42512666361904067	1.2969556025529838
51095	3	James City County	VA	68200	2	Influenza	43.988000000	1.0875416535833644	2.6077140790495474
51107	10	Loudoun County	VA	325405	4	Influenza	30.730000000	1.975578631768631	2.9210087273580543
51109	2	Louisa County	VA	33395	2	Influenza	59.889000000	1.1740150098364714	2.896527376317385
51119	1	Middlesex County	VA	10854	1	Influenza	92.131000000	0.6477153005934903	2.6505320587021544
51121	3	Montgomery County	VA	94342	2	Influenza	31.799000000	0.9972565791772735	2.3110916664307224
51125	1	Nelson County	VA	15097	1	Influenza	66.238000000	0.601176937699738	2.3478042628958904
51131	20	Northampton County	VA	12377	7	Influenza	1615.900000000	7.388266014745769	7.388266014745769
